G,Date,Age,Tm,game_location,Opp,game_result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,TS%,FTR,hAST%,TOV%,AST-TOV,DREB%,OREB%,POSS,Year_Number,GmSc-Per-PTS,GmSc-Per-FT,FTR-Per-FGA,PTS-Per-TOV,PTS-Per-POSS,game_result-Per-PTS,PER,PER-Per-PTS,STLS-and-BLKS,STL-BLK-Per-PF,Won,High-3P%-Shooting,High-FG%-Shooting,Over-3-BLKs-and-STLs,Played-Above-Avg-Min,Above-Avg-FT%,Career-Stage,Above-Avg-PTS-Per-POSS,More-BLKs-Than-STLs,More-AST-Than-TOV,PTS-Cat,2P,2PA,2P%,2P%-Above-50%,More than 3 Fouls,FTR-Above-Avg,Less-Than-3-TOV,PTS-Per-Min,%-Avg,PER-Per-TOV,off_rating,off_rating_above_avg,More-Than-Avg-POSS,Above-Avg-GmSc
72,2016-04-01,31,CLE,False,ATL,2,True,44,12.0,26.0,0.462,1.0,5.0,0.2,4.0,5.0,0.8,3.0,13.0,16.0,9.0,3.0,1.0,3.0,4.0,29.0,26.6,6.0,0.5110132158590308,0.15384615384615385,0.22291021671826625,0.07430340557275543,3.0,0.8125,0.1875,28.2,14,0.9172413793103448,6.65,0.00591715976331361,9.666666666666666,1.0283687943262412,0.06896551724137931,29.37850000000001,1.013051724137931,4.0,1.3333333333333333,True,False,False,True,True,True,prime,False,False,True,below 35,11.0,21.0,0.5238095238095238,True,True,False,False,0.6590909090909091,0.36190476190476195,9.792833333333336,102.83687943262412,False,True,True
73,2016-04-03,31,CLE,True,CHO,9,True,40,14.0,22.0,0.636,0.0,0.0,0.0,3.0,3.0,1.0,3.0,5.0,8.0,12.0,2.0,0.0,5.0,4.0,31.0,28.6,10.0,0.6616862326574172,0.13636363636363635,0.29684601113172543,0.12368583797155225,2.4,0.625,0.375,25.32,14,0.9225806451612903,9.533333333333333,0.006198347107438016,6.2,1.2243285939968405,0.2903225806451613,35.164925000000004,1.1343524193548389,2.0,0.4,True,False,True,False,True,True,prime,True,False,True,below 35,14.0,22.0,0.6363636363636364,True,True,False,False,0.775,0.3181818181818182,7.032985000000001,122.43285939968405,True,False,True
74,2016-04-05,31,CLE,False,MIL,29,True,28,7.0,9.0,0.778,1.0,2.0,0.5,2.0,2.0,1.0,0.0,5.0,5.0,9.0,0.0,1.0,4.0,0.0,17.0,18.0,22.0,0.8542713567839196,0.2222222222222222,0.392156862745098,0.17429193899782136,2.25,1.0,0.0,13.88,14,1.0588235294117647,9.0,0.02469135802469136,4.25,1.2247838616714697,1.7058823529411764,31.345250000000004,1.8438382352941176,1.0,0.25,True,True,True,False,False,True,prime,True,True,True,below 20,6.0,7.0,0.8571428571428571,True,False,False,False,0.6071428571428571,0.6785714285714286,7.836312500000001,122.47838616714697,True,False,False
75,2016-04-09,31,CLE,False,CHI,-3,True,38,13.0,17.0,0.765,4.0,5.0,0.8,3.0,4.0,0.75,3.0,4.0,7.0,3.0,0.0,1.0,4.0,1.0,33.0,27.6,7.0,0.8730158730158731,0.17647058823529413,0.11583011583011585,0.15444015444015444,0.75,0.5714285714285714,0.42857142857142855,19.76,14,0.8363636363636364,9.2,0.010380622837370243,8.25,1.6700404858299591,-0.09090909090909093,36.1683947368421,1.096011961722488,1.0,0.25,False,True,True,False,True,True,prime,True,True,False,below 35,9.0,12.0,0.75,True,False,False,False,0.868421052631579,0.775,9.042098684210526,167.00404858299595,True,False,True
76,2016-04-11,31,CLE,True,ATL,15,True,32,13.0,16.0,0.813,3.0,4.0,0.75,5.0,5.0,1.0,1.0,5.0,6.0,6.0,2.0,1.0,4.0,2.0,34.0,32.3,13.0,0.9251700680272108,0.3125,0.21145374449339208,0.14096916299559473,1.5,0.8333333333333334,0.16666666666666666,21.2,14,0.95,6.459999999999999,0.01953125,8.5,1.6037735849056605,0.4411764705882353,50.20596875,1.4766461397058823,3.0,0.75,True,True,True,False,False,True,prime,True,False,True,below 35,10.0,12.0,0.8333333333333334,True,False,False,False,1.0625,0.7916666666666667,12.5514921875,160.37735849056605,True,False,True
1,2016-10-25,31,CLE,True,NYK,29,True,32,9.0,14.0,0.643,0.0,3.0,0.0,1.0,2.0,0.5,3.0,8.0,11.0,14.0,0.0,1.0,4.0,3.0,19.0,22.2,26.0,0.6354515050167224,0.07142857142857142,0.42488619119878596,0.12139605462822455,3.5,0.7272727272727273,0.2727272727272727,15.88,14,1.1684210526315788,22.2,0.005102040816326529,4.75,1.1964735516372795,1.5263157894736843,34.2743125,1.8039111842105264,1.0,0.25,True,False,True,False,False,False,prime,True,True,True,below 20,9.0,11.0,0.8181818181818182,True,False,False,False,0.59375,0.4090909090909091,8.568578125,119.64735516372795,True,False,False
2,2016-10-28,31,CLE,False,TOR,3,True,38,7.0,16.0,0.438,2.0,6.0,0.333,5.0,7.0,0.7140000000000001,2.0,6.0,8.0,7.0,0.0,0.0,5.0,2.0,21.0,14.1,0.0,0.5433376455368694,0.3125,0.223463687150838,0.1596169193934557,1.4,0.75,0.25,22.08,14,0.6714285714285714,2.82,0.01953125,4.2,0.9510869565217392,0.14285714285714285,17.15118421052631,0.8167230576441101,0.0,0.0,True,False,False,False,True,False,prime,False,False,True,below 35,5.0,10.0,0.5,False,False,False,False,0.5526315789473685,0.4165,3.430236842105262,95.10869565217392,False,False,False
3,2016-10-29,31,CLE,True,ORL,6,True,39,7.0,16.0,0.438,2.0,6.0,0.333,7.0,11.0,0.636,1.0,5.0,6.0,9.0,1.0,1.0,2.0,2.0,23.0,20.4,1.0,0.5418138987043579,0.4375,0.27928626842513576,0.062063615205585725,4.5,0.8333333333333334,0.16666666666666666,21.84,14,0.8869565217391304,2.914285714285714,0.02734375,11.5,1.0531135531135531,0.2608695652173913,25.012512820512825,1.0875005574136012,2.0,1.0,True,False,False,False,True,False,prime,False,False,True,below 35,5.0,10.0,0.5,False,False,True,True,0.5897435897435898,0.4165,12.506256410256412,105.31135531135531,False,False,False
4,2016-11-01,31,CLE,True,HOU,8,True,35,6.0,12.0,0.5,1.0,3.0,0.333,6.0,10.0,0.6,3.0,10.0,13.0,8.0,0.0,0.0,4.0,4.0,19.0,16.5,15.0,0.5671641791044776,0.5,0.2782608695652174,0.1391304347826087,2.0,0.7692307692307693,0.2307692307692308,17.4,14,0.8684210526315791,2.75,0.04166666666666666,4.75,1.091954022988506,0.42105263157894735,22.587285714285716,1.1888045112781953,0.0,0.0,True,False,False,False,False,False,prime,True,False,True,below 20,5.0,9.0,0.5555555555555556,True,True,True,False,0.5428571428571428,0.44427777777777777,5.646821428571429,109.19540229885058,True,False,False
5,2016-11-03,31,CLE,True,BOS,6,True,36,12.0,22.0,0.545,1.0,4.0,0.25,5.0,5.0,1.0,1.0,6.0,7.0,12.0,1.0,0.0,2.0,2.0,30.0,28.5,18.0,0.6153846153846154,0.2272727272727273,0.3127035830618892,0.05211726384364821,6.0,0.8571428571428571,0.14285714285714285,25.2,14,0.95,5.7,0.010330578512396695,15.0,1.1904761904761905,0.2,38.34202777777777,1.2780675925925924,1.0,0.5,True,False,True,False,False,True,prime,True,False,True,below 35,11.0,18.0,0.6111111111111112,True,False,False,True,0.8333333333333334,0.4305555555555556,19.171013888888886,119.04761904761905,True,False,True
6,2016-11-05,31,CLE,False,PHI,1,True,35,9.0,23.0,0.391,1.0,5.0,0.2,6.0,7.0,0.857,1.0,7.0,8.0,14.0,2.0,1.0,5.0,1.0,25.0,22.0,11.0,0.4748338081671415,0.2608695652173913,0.3088803088803089,0.11031439602868172,2.8,0.875,0.125,30.08,14,0.88,3.6666666666666665,0.011342155009451795,5.0,0.8311170212765958,0.04,29.291657142857147,1.1716662857142857,3.0,0.6,True,False,False,False,False,True,prime,False,False,True,below 35,8.0,18.0,0.4444444444444444,False,False,False,False,0.7142857142857143,0.3222222222222222,5.85833142857143,83.11170212765958,False,True,False
7,2016-11-08,31,CLE,True,ATL,-4,True,36,8.0,17.0,0.471,2.0,5.0,0.4,5.0,5.0,1.0,2.0,7.0,9.0,5.0,3.0,0.0,1.0,3.0,23.0,22.1,7.0,0.5935483870967742,0.29411764705882354,0.19704433497536947,0.039408866995073885,5.0,0.7777777777777778,0.2222222222222222,18.2,14,0.9608695652173914,4.42,0.017301038062283742,23.0,1.2637362637362637,-0.17391304347826084,30.091527777777785,1.3083272946859907,3.0,3.0,False,False,False,False,False,True,prime,True,False,True,below 35,6.0,12.0,0.5,False,False,False,True,0.6388888888888888,0.45,30.091527777777785,126.37362637362638,True,False,False
8,2016-11-11,31,CLE,False,WAS,11,True,38,9.0,18.0,0.5,3.0,4.0,0.75,6.0,9.0,0.667,0.0,10.0,10.0,5.0,2.0,2.0,6.0,1.0,27.0,20.3,7.0,0.6060606060606061,0.3333333333333333,0.15026296018031554,0.18031555221637868,0.8333333333333334,1.0,0.0,27.96,14,0.7518518518518519,3.3833333333333333,0.018518518518518517,4.5,0.965665236051502,0.4074074074074074,25.33213157894736,0.9382270955165692,4.0,0.6666666666666666,True,True,False,True,True,False,prime,False,False,False,below 35,6.0,14.0,0.42857142857142855,False,False,True,False,0.7105263157894737,0.5892857142857143,4.22202192982456,96.56652360515021,False,True,False
9,2016-11-13,31,CLE,True,CHO,7,True,38,8.0,21.0,0.381,2.0,5.0,0.4,1.0,2.0,0.5,0.0,8.0,8.0,8.0,1.0,1.0,3.0,0.0,19.0,13.8,12.0,0.4328018223234624,0.047619047619047616,0.24279210925644915,0.09104704097116843,2.6666666666666665,1.0,0.0,24.88,14,0.7263157894736842,13.8,0.002267573696145125,6.333333333333332,0.7636655948553055,0.3684210526315789,16.698578947368418,0.8788725761772853,2.0,0.6666666666666666,True,False,False,False,True,False,prime,False,False,True,below 20,6.0,16.0,0.375,False,False,False,False,0.5,0.3875,5.56619298245614,76.36655948553054,False,False,False
10,2016-11-15,31,CLE,True,TOR,4,True,38,10.0,15.0,0.667,2.0,5.0,0.4,6.0,10.0,0.6,0.0,9.0,9.0,15.0,1.0,0.0,5.0,2.0,28.0,28.3,1.0,0.7088607594936709,0.4,0.37735849056603776,0.12578616352201258,3.0,1.0,0.0,24.4,14,1.0107142857142857,4.716666666666667,0.02666666666666667,5.6,1.1475409836065575,0.14285714285714285,36.051368421052615,1.2875488721804509,1.0,0.2,True,False,True,False,True,False,prime,True,False,True,below 35,8.0,10.0,0.8,True,False,True,False,0.7368421052631579,0.6000000000000001,7.210273684210523,114.75409836065575,True,False,True
11,2016-11-18,31,CLE,True,DET,23,True,28,9.0,14.0,0.643,1.0,3.0,0.333,2.0,3.0,0.667,0.0,3.0,3.0,3.0,0.0,1.0,2.0,1.0,21.0,15.7,21.0,0.6807131280388978,0.14285714285714285,0.14687882496940025,0.09791921664626682,1.5,1.0,0.0,17.32,14,0.7476190476190476,7.85,0.010204081632653059,10.5,1.2124711316397228,1.0952380952380951,27.320357142857148,1.3009693877551023,1.0,0.5,True,False,True,False,False,False,prime,True,True,True,below 35,8.0,11.0,0.7272727272727273,True,False,False,True,0.75,0.5301363636363636,13.660178571428574,121.24711316397229,True,False,False
12,2016-11-23,31,CLE,True,POR,12,True,37,11.0,21.0,0.524,2.0,3.0,0.667,7.0,8.0,0.875,1.0,9.0,10.0,13.0,3.0,0.0,3.0,0.0,31.0,32.8,17.0,0.625,0.3333333333333333,0.3186274509803922,0.07352941176470587,4.333333333333333,0.9,0.1,26.52,14,1.0580645161290319,4.685714285714285,0.015873015873015872,10.333333333333334,1.1689291101055808,0.3870967741935484,42.88654054054054,1.3834367916303398,3.0,1.0,True,True,True,False,False,True,prime,True,False,True,below 35,9.0,18.0,0.5,False,False,True,False,0.8378378378378378,0.5835,14.295513513513512,116.89291101055807,True,True,True
13,2016-11-25,31,CLE,True,DAL,38,True,29,6.0,13.0,0.462,2.0,5.0,0.4,5.0,5.0,1.0,0.0,5.0,5.0,11.0,1.0,0.0,4.0,1.0,19.0,18.1,33.0,0.6178861788617886,0.38461538461538464,0.3621399176954733,0.13168724279835392,2.75,1.0,0.0,19.2,14,0.9526315789473684,3.62,0.02958579881656805,4.75,0.9895833333333334,2.0,29.482275862068978,1.5516987295825777,1.0,0.25,True,False,False,False,False,True,prime,False,False,True,below 20,4.0,8.0,0.5,False,False,True,False,0.6551724137931034,0.45,7.370568965517244,98.95833333333334,False,False,False
14,2016-11-27,31,CLE,False,PHI,4,True,41,9.0,19.0,0.474,1.0,4.0,0.25,7.0,9.0,0.778,2.0,8.0,10.0,13.0,1.0,0.0,5.0,0.0,26.0,24.4,2.0,0.5585392051557465,0.3684210526315789,0.31496062992125984,0.12113870381586918,2.6,0.8,0.2,25.96,14,0.9384615384615383,3.4857142857142853,0.01939058171745152,5.2,1.0015408320493069,0.15384615384615385,28.098268292682928,1.0807026266416508,1.0,0.2,True,False,False,False,True,True,prime,False,False,True,below 35,8.0,15.0,0.5333333333333333,True,False,True,False,0.6341463414634146,0.39166666666666666,5.619653658536586,100.15408320493066,False,True,True
15,2016-11-29,31,CLE,False,MIL,-17,True,32,8.0,16.0,0.5,3.0,8.0,0.375,3.0,7.0,0.429,0.0,4.0,4.0,4.0,0.0,0.0,7.0,3.0,22.0,8.2,-12.0,0.5692108667529108,0.1875,0.13190436933223412,0.2308326463314097,0.5714285714285714,1.0,0.0,26.08,14,0.3727272727272727,2.733333333333333,0.01171875,3.1428571428571432,0.8435582822085892,-0.7727272727272727,11.185531249999995,0.5084332386363635,0.0,0.0,False,False,False,False,False,False,prime,False,False,False,below 35,5.0,8.0,0.625,True,False,False,False,0.6875,0.5,1.597933035714285,84.3558282208589,False,True,False
16,2016-12-01,31,CLE,True,LAC,-19,True,33,5.0,14.0,0.35700000000000004,0.0,2.0,0.0,6.0,11.0,0.545,1.0,4.0,5.0,5.0,2.0,0.0,5.0,2.0,16.0,7.8,-20.0,0.41612483745123535,0.42857142857142855,0.1710863986313088,0.1710863986313088,1.0,0.8,0.2,22.84,14,0.4875,1.3,0.030612244897959183,3.2,0.7005253940455342,-1.1875,10.085424242424246,0.6303390151515154,2.0,0.4,False,False,False,False,False,False,prime,False,False,False,below 20,5.0,12.0,0.4166666666666667,False,False,True,False,0.48484848484848486,0.20833333333333334,2.017084848484849,70.05253940455341,False,False,False
17,2016-12-02,31,CLE,False,CHI,-6,True,44,13.0,22.0,0.591,1.0,3.0,0.333,0.0,0.0,0.0,0.0,5.0,5.0,13.0,0.0,0.0,8.0,2.0,27.0,18.6,-2.0,0.6136363636363636,0.0,0.3023255813953488,0.18604651162790695,1.625,1.0,0.0,30.0,14,0.6888888888888891,0.0,0.0,3.375,0.9,-0.2222222222222222,19.879295454545453,0.7362702020202021,0.0,0.0,False,False,True,False,True,False,prime,False,False,True,below 35,12.0,19.0,0.631578947368421,True,False,False,False,0.6136363636363636,0.4822894736842105,2.4849119318181816,90.0,False,True,False
18,2016-12-05,31,CLE,False,TOR,4,True,42,12.0,26.0,0.462,2.0,7.0,0.28600000000000003,8.0,9.0,0.889,3.0,5.0,8.0,7.0,2.0,0.0,1.0,2.0,34.0,28.9,9.0,0.5615194054500413,0.3076923076923077,0.1828870019595036,0.026126714565643368,7.0,0.625,0.375,27.96,14,0.85,3.6125,0.01183431952662722,34.0,1.2160228898426324,0.1176470588235294,33.186571428571426,0.976075630252101,2.0,2.0,True,False,False,False,True,True,prime,True,False,True,below 35,10.0,19.0,0.5263157894736842,True,False,False,True,0.8095238095238095,0.4061578947368421,33.186571428571426,121.60228898426323,True,True,True
19,2016-12-07,31,CLE,False,NYK,32,True,32,7.0,10.0,0.7,1.0,2.0,0.5,10.0,14.0,0.7140000000000001,2.0,4.0,6.0,7.0,1.0,2.0,4.0,2.0,25.0,24.3,32.0,0.7507507507507508,1.0,0.2531645569620253,0.14466546112115733,1.75,0.6666666666666666,0.3333333333333333,18.16,14,0.972,2.43,0.1,6.25,1.3766519823788546,1.28,37.06034375,1.48241375,3.0,0.75,True,True,True,False,False,False,prime,True,True,True,below 35,6.0,8.0,0.75,True,False,True,False,0.78125,0.625,9.2650859375,137.66519823788545,True,False,True
20,2016-12-09,31,CLE,True,MIA,30,True,37,12.0,22.0,0.545,1.0,3.0,0.333,2.0,4.0,0.5,2.0,6.0,8.0,8.0,3.0,0.0,3.0,2.0,27.0,23.6,22.0,0.5648535564853557,0.09090909090909093,0.22922636103151864,0.08595988538681949,2.6666666666666665,0.75,0.25,24.76,14,0.8740740740740741,11.8,0.004132231404958678,9.0,1.0904684975767367,1.1111111111111112,31.188513513513517,1.1551301301301304,3.0,1.0,True,False,True,False,False,False,prime,True,False,True,below 35,11.0,19.0,0.5789473684210527,True,False,False,False,0.7297297297297297,0.4559736842105263,10.396171171171172,109.04684975767366,True,False,True
21,2016-12-10,31,CLE,True,CHO,11,True,42,17.0,24.0,0.708,5.0,10.0,0.5,5.0,9.0,0.556,1.0,8.0,9.0,10.0,3.0,1.0,5.0,3.0,44.0,40.0,-1.0,0.7780725022104333,0.20833333333333331,0.2310803004043905,0.11554015020219527,2.0,0.8888888888888888,0.1111111111111111,31.96,14,0.9090909090909092,8.0,0.008680555555555556,8.8,1.376720901126408,0.25,47.197047619047616,1.072660173160173,4.0,0.8,True,True,True,True,True,False,prime,True,False,True,above 35,12.0,14.0,0.8571428571428571,True,False,False,False,1.0476190476190477,0.6785714285714286,9.439409523809523,137.6720901126408,True,True,True
22,2016-12-13,31,CLE,True,MEM,17,True,36,9.0,17.0,0.529,0.0,4.0,0.0,5.0,8.0,0.625,1.0,5.0,6.0,8.0,3.0,0.0,6.0,1.0,23.0,17.9,9.0,0.5528846153846154,0.29411764705882354,0.2298850574712644,0.1724137931034483,1.3333333333333333,0.8333333333333334,0.16666666666666666,25.52,14,0.7782608695652173,3.58,0.017301038062283742,3.8333333333333335,0.9012539184952978,0.7391304347826086,23.46938888888889,1.0204082125603866,3.0,0.5,True,False,True,False,False,False,prime,False,False,True,below 35,9.0,13.0,0.6923076923076923,True,False,False,False,0.6388888888888888,0.34615384615384615,3.911564814814815,90.12539184952978,False,True,False
23,2016-12-17,31,CLE,True,LAL,11,True,38,9.0,18.0,0.5,2.0,5.0,0.4,6.0,11.0,0.545,1.0,6.0,7.0,9.0,2.0,2.0,2.0,1.0,26.0,24.8,17.0,0.5597416576964478,0.3333333333333333,0.26296566837107377,0.05843681519357195,4.5,0.8571428571428571,0.14285714285714285,23.84,14,0.953846153846154,4.133333333333334,0.018518518518518517,13.0,1.0906040268456376,0.4230769230769231,31.719473684210524,1.2199797570850202,4.0,2.0,True,False,False,True,True,False,prime,True,False,True,below 35,7.0,13.0,0.5384615384615384,True,False,True,True,0.6842105263157895,0.46923076923076923,15.859736842105262,109.06040268456375,True,False,True
24,2016-12-20,31,CLE,False,MIL,6,True,47,12.0,25.0,0.48,5.0,9.0,0.556,5.0,6.0,0.833,3.0,9.0,12.0,7.0,1.0,1.0,2.0,2.0,34.0,29.5,8.0,0.6104129263913823,0.2,0.1899592944369064,0.05427408412483039,3.5,0.75,0.25,26.64,14,0.8676470588235294,5.9,0.008,17.0,1.2762762762762765,0.17647058823529413,30.595446808510637,0.8998660826032541,2.0,1.0,True,True,False,False,True,True,prime,True,False,True,below 35,7.0,16.0,0.4375,False,False,False,True,0.723404255319149,0.49675,15.297723404255319,127.62762762762762,True,True,True
25,2016-12-21,31,CLE,True,MIL,11,True,34,12.0,24.0,0.5,4.0,7.0,0.5710000000000001,1.0,1.0,1.0,1.0,8.0,9.0,6.0,0.0,0.0,2.0,0.0,29.0,22.3,26.0,0.5924412665985699,0.04166666666666666,0.1847575057736721,0.06158583525789067,3.0,0.8888888888888888,0.1111111111111111,25.44,14,0.7689655172413793,22.3,0.001736111111111111,14.5,1.139937106918239,0.3793103448275862,31.518441176470585,1.086842799188641,0.0,0.0,True,True,False,False,False,True,prime,True,False,True,below 35,8.0,17.0,0.4705882352941176,False,False,False,True,0.8529411764705882,0.5207941176470589,15.759220588235292,113.99371069182389,True,True,True
26,2016-12-23,31,CLE,True,BRK,20,True,27,7.0,16.0,0.438,0.0,3.0,0.0,5.0,6.0,0.833,1.0,3.0,4.0,6.0,3.0,0.0,1.0,0.0,19.0,18.0,32.0,0.5039787798408488,0.3125,0.23210831721470015,0.03868471953578336,6.0,0.75,0.25,18.64,14,0.9473684210526316,3.6,0.01953125,19.0,1.01931330472103,1.0526315789473684,31.92448148148149,1.680235867446394,3.0,3.0,True,False,False,False,False,True,prime,False,False,True,below 20,7.0,13.0,0.5384615384615384,True,False,False,True,0.7037037037037037,0.2692307692307692,31.92448148148149,101.931330472103,False,False,False
27,2016-12-25,31,CLE,True,GSW,1,True,40,12.0,22.0,0.545,4.0,8.0,0.5,3.0,7.0,0.429,5.0,8.0,13.0,4.0,2.0,1.0,5.0,2.0,31.0,24.4,4.0,0.6120434353405726,0.13636363636363635,0.1165331391114348,0.14566642388929352,0.8,0.6153846153846154,0.38461538461538464,25.08,14,0.7870967741935483,8.133333333333333,0.006198347107438016,6.2,1.2360446570972887,0.03225806451612903,30.042100000000005,0.9691000000000002,3.0,0.6,True,True,True,False,True,False,prime,True,False,False,below 35,8.0,14.0,0.5714285714285714,True,False,False,False,0.775,0.5357142857142857,6.008420000000001,123.60446570972887,True,False,True
28,2016-12-29,31,CLE,True,BOS,6,True,43,9.0,18.0,0.5,2.0,6.0,0.333,3.0,7.0,0.429,2.0,6.0,8.0,11.0,1.0,3.0,8.0,2.0,23.0,17.6,1.0,0.5392731535756154,0.16666666666666666,0.2727836329820211,0.19838809671419716,1.375,0.75,0.25,27.08,14,0.7652173913043478,5.866666666666667,0.009259259259259259,2.875,0.8493353028064993,0.2608695652173913,19.49248837209302,0.847499494438827,4.0,0.5,True,False,False,True,True,False,prime,False,True,True,below 35,7.0,12.0,0.5833333333333334,True,False,False,False,0.5348837209302325,0.4581666666666667,2.4365610465116276,84.93353028064993,False,True,False
29,2016-12-31,32,CLE,False,CHO,12,True,35,12.0,25.0,0.48,4.0,8.0,0.5,4.0,6.0,0.667,2.0,4.0,6.0,9.0,1.0,0.0,1.0,1.0,32.0,27.0,17.0,0.5745062836624776,0.16,0.23778071334214,0.026420079260237782,9.0,0.6666666666666666,0.3333333333333333,26.64,14,0.84375,6.75,0.0064,32.0,1.2012012012012012,0.375,37.3658,1.16768125,1.0,1.0,True,True,False,False,False,False,prime,True,False,True,below 35,8.0,17.0,0.4705882352941176,False,False,False,True,0.9142857142857143,0.48529411764705876,37.3658,120.12012012012012,True,True,True
30,2017-01-02,32,CLE,True,NOP,8,True,38,9.0,21.0,0.429,0.0,4.0,0.0,8.0,10.0,0.8,2.0,5.0,7.0,6.0,2.0,1.0,4.0,1.0,26.0,19.5,-4.0,0.5048543689320388,0.3809523809523809,0.16783216783216784,0.11188811188811187,1.5,0.7142857142857143,0.2857142857142857,27.4,15,0.75,2.4375,0.018140589569161,6.5,0.9489051094890512,0.3076923076923077,23.99176315789473,0.9227601214574898,3.0,0.75,True,False,False,False,True,True,prime,False,False,True,below 35,9.0,17.0,0.5294117647058824,True,False,True,False,0.6842105263157895,0.2647058823529412,5.997940789473683,94.89051094890512,False,True,False
31,2017-01-04,32,CLE,True,CHI,-12,True,36,12.0,21.0,0.5710000000000001,1.0,2.0,0.5,6.0,9.0,0.667,2.0,6.0,8.0,7.0,1.0,0.0,5.0,2.0,31.0,23.2,-13.0,0.6132542037586548,0.2857142857142857,0.18779342723004694,0.1341381623071764,1.4,0.75,0.25,27.96,15,0.7483870967741936,3.8666666666666663,0.013605442176870748,6.2,1.1087267525035764,-0.3870967741935484,30.83858333333333,0.994793010752688,1.0,0.2,False,True,True,False,False,False,prime,True,False,True,below 35,11.0,19.0,0.5789473684210527,True,False,False,False,0.8611111111111112,0.5394736842105263,6.167716666666665,110.87267525035764,True,True,True
32,2017-01-06,32,CLE,False,BRK,8,True,35,14.0,20.0,0.7,0.0,1.0,0.0,8.0,10.0,0.8,0.0,9.0,9.0,6.0,3.0,0.0,5.0,2.0,36.0,30.9,20.0,0.7272727272727273,0.4,0.16783216783216784,0.13986013986013987,1.2,1.0,0.0,29.4,15,0.8583333333333333,3.8625,0.02,7.2,1.2244897959183674,0.2222222222222222,42.87031428571429,1.1908420634920631,3.0,0.6,True,False,True,False,False,True,prime,True,False,True,above 35,14.0,19.0,0.7368421052631579,True,False,True,False,1.0285714285714285,0.3684210526315789,8.574062857142858,122.44897959183675,True,True,True
33,2017-01-08,32,CLE,False,PHO,4,True,39,11.0,17.0,0.647,2.0,4.0,0.5,4.0,6.0,0.667,3.0,5.0,8.0,4.0,1.0,0.0,7.0,3.0,28.0,18.9,-2.0,0.7052896725440806,0.2352941176470588,0.12965964343598055,0.22690437601296595,0.5714285714285714,0.625,0.375,23.64,15,0.6749999999999999,4.725,0.01384083044982699,4.0,1.1844331641285957,0.14285714285714285,23.474128205128203,0.8383617216117215,1.0,0.14285714285714285,True,True,True,False,True,False,prime,True,False,False,below 35,9.0,13.0,0.6923076923076923,True,False,False,False,0.717948717948718,0.5961538461538461,3.353446886446886,118.44331641285956,True,False,False
