G,Date,Age,Tm,game_location,Opp,game_result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,TS%,FTR,hAST%,TOV%,AST-TOV,DREB%,OREB%,POSS,Year_Number,GmSc-Per-PTS,GmSc-Per-FT,FTR-Per-FGA,PTS-Per-TOV,PTS-Per-POSS,game_result-Per-PTS,PER,PER-Per-PTS,STLS-and-BLKS,STL-BLK-Per-PF,Won,High-3P%-Shooting,High-FG%-Shooting,Over-3-BLKs-and-STLs,Played-Above-Avg-Min,Above-Avg-FT%,Career-Stage,Above-Avg-PTS-Per-POSS,More-BLKs-Than-STLs,More-AST-Than-TOV,PTS-Cat,2P,2PA,2P%,2P%-Above-50%,More than 3 Fouls,FTR-Above-Avg,Less-Than-3-TOV
53,2017-02-23,32,CLE,1,NYK,15,1.0,37,7.0,11.0,0.636,0.0,2.0,0.0,4.0,6.0,0.667,0.0,13.0,13.0,15.0,0.0,3.0,6.0,1.0,18.0,22.4,10.0,0.6498194945848376,0.36363636363636365,0.430416068866571,0.1721664275466284,2.5,1.0,0.0,19.64,15,1.2444444444444445,5.6,0.03305785123966942,3.0,0.9164969450101833,0.8333333333333334,29.19372972972973,1.6218738738738738,3.0,0.5,True,False,True,False,False,False,prime,False,True,True,below 20,7.0,9.0,0.7777777777777778,True,False,True,False
54,2017-02-27,32,CLE,1,MIL,7,1.0,37,8.0,12.0,0.667,1.0,2.0,0.5,7.0,9.0,0.778,0.0,10.0,10.0,6.0,0.0,0.0,3.0,1.0,24.0,21.8,8.0,0.7373271889400922,0.5833333333333334,0.23738872403560832,0.11869436201780416,2.0,1.0,0.0,18.96,15,0.9083333333333333,3.1142857142857143,0.04861111111111111,8.0,1.2658227848101264,0.2916666666666667,28.277756756756748,1.1782398648648644,0.0,0.0,True,True,True,False,False,True,prime,True,False,True,below 35,7.0,10.0,0.7,True,False,True,False
55,2017-03-01,32,CLE,0,BOS,-4,1.0,40,10.0,21.0,0.47600000000000003,3.0,6.0,0.5,5.0,8.0,0.625,5.0,8.0,13.0,10.0,1.0,1.0,4.0,3.0,28.0,25.5,-3.0,0.564516129032258,0.23809523809523808,0.2577319587628866,0.10309278350515465,2.5,0.6153846153846154,0.38461538461538464,23.52,15,0.9107142857142857,5.1,0.011337868480725623,7.0,1.1904761904761905,-0.14285714285714285,31.089650000000006,1.110344642857143,2.0,0.5,False,True,False,False,True,False,prime,True,False,True,below 35,7.0,15.0,0.4666666666666667,False,False,False,False
56,2017-03-03,32,CLE,0,ATL,5,1.0,39,14.0,27.0,0.519,6.0,10.0,0.6,4.0,8.0,0.5,1.0,12.0,13.0,8.0,0.0,0.0,2.0,4.0,38.0,29.4,5.0,0.6168831168831169,0.14814814814814814,0.19607843137254904,0.04901960784313726,4.0,0.9230769230769231,0.07692307692307693,31.52,15,0.7736842105263158,7.35,0.0054869684499314125,19.0,1.2055837563451777,0.13157894736842105,36.60071794871794,0.9631767881241564,0.0,0.0,True,True,True,False,True,False,prime,True,False,True,above 35,8.0,17.0,0.47058823529411764,False,True,False,True
57,2017-03-06,32,CLE,1,MIA,-8,1.0,38,11.0,22.0,0.5,2.0,5.0,0.4,6.0,10.0,0.6,3.0,14.0,17.0,6.0,1.0,1.0,3.0,2.0,30.0,25.8,14.0,0.5607476635514018,0.2727272727272727,0.16783216783216784,0.08391608391608392,2.0,0.8235294117647058,0.17647058823529413,26.4,15,0.86,4.3,0.012396694214876032,10.0,1.1363636363636365,-0.26666666666666666,32.808368421052634,1.0936122807017545,2.0,0.6666666666666666,False,False,False,False,True,False,prime,True,False,True,below 35,9.0,17.0,0.5294117647058824,True,False,False,False
58,2017-03-09,32,CLE,0,DET,-5,1.0,39,12.0,22.0,0.545,0.0,6.0,0.0,5.0,8.0,0.625,4.0,10.0,14.0,10.0,1.0,0.0,3.0,1.0,29.0,27.6,18.0,0.562015503875969,0.22727272727272727,0.2577319587628866,0.07731958762886598,3.3333333333333335,0.7142857142857143,0.2857142857142857,24.52,15,0.9517241379310345,5.5200000000000005,0.010330578512396695,9.666666666666666,1.1827079934747144,-0.1724137931034483,34.32317948717949,1.1835579133510168,1.0,0.3333333333333333,False,False,True,False,True,False,prime,True,False,True,below 35,12.0,16.0,0.75,True,False,False,False
59,2017-03-11,32,CLE,0,ORL,12,1.0,37,8.0,14.0,0.5710000000000001,2.0,5.0,0.4,6.0,10.0,0.6,0.0,12.0,12.0,12.0,0.0,1.0,4.0,3.0,24.0,23.3,12.0,0.64,0.42857142857142855,0.34532374100719426,0.11510791366906475,3.0,1.0,0.0,22.4,15,0.9708333333333333,3.8833333333333333,0.030612244897959183,6.0,1.0714285714285714,0.5,30.298594594594597,1.2624414414414415,1.0,0.25,True,False,True,False,False,False,prime,True,True,True,below 35,6.0,9.0,0.6666666666666666,True,False,True,False
60,2017-03-12,32,CLE,0,HOU,-5,1.0,40,12.0,20.0,0.6,4.0,11.0,0.364,2.0,3.0,0.667,0.0,7.0,7.0,5.0,2.0,0.0,8.0,2.0,30.0,19.2,-9.0,0.7001166861143524,0.1,0.14524328249818447,0.23238925199709515,0.625,1.0,0.0,29.32,15,0.64,9.6,0.005,3.75,1.0231923601637107,-0.16666666666666666,22.915775000000014,0.7638591666666671,2.0,0.25,False,False,True,False,True,False,prime,False,False,False,below 35,8.0,9.0,0.8888888888888888,True,False,False,False
61,2017-03-14,32,CLE,1,DET,32,1.0,28,6.0,12.0,0.5,0.0,2.0,0.0,4.0,5.0,0.8,0.0,11.0,11.0,12.0,0.0,0.0,2.0,0.0,16.0,19.3,22.0,0.5565217391304348,0.3333333333333333,0.42290748898678415,0.07048458149779736,6.0,1.0,0.0,16.2,15,1.20625,4.825,0.027777777777777776,8.0,0.9876543209876544,2.0,32.77557142857143,2.0484732142857145,0.0,0.0,True,False,False,False,False,True,prime,False,False,True,below 20,6.0,10.0,0.6,True,False,True,True
62,2017-03-16,32,CLE,1,UTA,8,1.0,38,13.0,20.0,0.65,2.0,5.0,0.4,5.0,10.0,0.5,0.0,10.0,10.0,6.0,2.0,1.0,6.0,0.0,33.0,26.1,14.0,0.6666666666666666,0.25,0.16326530612244897,0.16326530612244897,1.0,1.0,0.0,30.4,15,0.790909090909091,5.220000000000001,0.0125,5.5,1.0855263157894737,0.24242424242424243,33.1188947368421,1.003602870813397,3.0,0.5,True,False,True,False,True,False,prime,True,False,False,below 35,11.0,15.0,0.7333333333333333,True,False,False,False
63,2017-03-19,32,CLE,0,LAL,5,1.0,37,13.0,22.0,0.591,3.0,8.0,0.375,5.0,8.0,0.625,0.0,6.0,6.0,7.0,1.0,0.0,3.0,2.0,34.0,26.5,12.0,0.6589147286821705,0.22727272727272727,0.19553072625698326,0.08379888268156425,2.3333333333333335,1.0,0.0,28.52,15,0.7794117647058824,5.3,0.010330578512396695,11.333333333333334,1.1921458625525947,0.14705882352941177,34.65356756756756,1.019222575516693,1.0,0.3333333333333333,True,False,True,False,False,False,prime,True,False,True,below 35,10.0,14.0,0.7142857142857143,True,False,False,False
64,2017-03-22,32,CLE,0,DEN,-13,1.0,34,8.0,12.0,0.667,0.0,2.0,0.0,2.0,4.0,0.5,2.0,4.0,6.0,5.0,0.0,0.0,4.0,1.0,18.0,13.7,-30.0,0.6474820143884892,0.16666666666666666,0.2183406113537118,0.17467248908296945,1.25,0.6666666666666666,0.3333333333333333,15.76,15,0.7611111111111111,6.85,0.013888888888888888,4.5,1.1421319796954315,-0.7222222222222222,19.466441176470592,1.0814689542483662,0.0,0.0,False,False,True,False,False,False,prime,True,False,True,below 20,8.0,10.0,0.8,True,False,False,False
65,2017-03-24,32,CLE,0,CHO,7,1.0,39,9.0,14.0,0.643,0.0,1.0,0.0,14.0,16.0,0.875,0.0,9.0,9.0,11.0,1.0,2.0,4.0,2.0,32.0,33.0,1.0,0.7407407407407407,1.0,0.3005464480874317,0.1092896174863388,2.75,1.0,0.0,25.04,15,1.03125,2.357142857142857,0.07142857142857142,8.0,1.2779552715654952,0.21875,40.74458974358974,1.2732684294871794,3.0,0.75,True,False,True,False,True,True,prime,True,True,True,below 35,9.0,13.0,0.6923076923076923,True,False,True,False
66,2017-03-25,32,CLE,1,WAS,-12,1.0,40,10.0,21.0,0.47600000000000003,0.0,4.0,0.0,4.0,6.0,0.667,3.0,8.0,11.0,8.0,0.0,1.0,3.0,2.0,24.0,19.5,-11.0,0.5031446540880503,0.19047619047619047,0.22955523672883787,0.0860832137733142,2.6666666666666665,0.7272727272727273,0.2727272727272727,23.64,15,0.8125,4.875,0.009070294784580499,8.0,1.015228426395939,-0.5,23.275025,0.9697927083333333,1.0,0.3333333333333333,False,False,False,False,True,False,prime,False,True,True,below 35,10.0,17.0,0.5882352941176471,True,False,False,False
67,2017-03-27,32,CLE,0,SAS,-29,1.0,29,7.0,17.0,0.41200000000000003,0.0,3.0,0.0,3.0,6.0,0.5,3.0,5.0,8.0,8.0,0.0,0.0,2.0,3.0,17.0,12.7,-13.0,0.4282115869017632,0.17647058823529413,0.26800670016750416,0.06700167504187604,4.0,0.625,0.375,18.64,15,0.7470588235294118,4.233333333333333,0.010380622837370243,8.5,0.9120171673819742,-1.7058823529411764,20.653000000000006,1.2148823529411767,0.0,0.0,False,False,False,False,False,False,prime,False,False,True,below 20,7.0,14.0,0.5,False,False,False,True
68,2017-03-30,32,CLE,0,CHI,-6,1.0,39,11.0,20.0,0.55,1.0,7.0,0.14300000000000002,3.0,7.0,0.429,1.0,9.0,10.0,8.0,1.0,1.0,4.0,0.0,26.0,21.5,-3.0,0.557341907824223,0.15,0.22646850672328378,0.11323425336164189,2.0,0.9,0.1,26.08,15,0.8269230769230769,7.166666666666667,0.0075,6.5,0.9969325153374233,-0.23076923076923078,26.428102564102566,1.0164654832347142,2.0,0.5,False,False,True,False,True,False,prime,False,False,True,below 35,10.0,13.0,0.7692307692307693,True,False,False,False
69,2017-03-31,32,CLE,1,PHI,17,1.0,29,14.0,22.0,0.636,3.0,7.0,0.429,3.0,6.0,0.5,2.0,7.0,9.0,6.0,0.0,0.0,2.0,2.0,34.0,27.9,31.0,0.6841046277665995,0.13636363636363635,0.182648401826484,0.060882800608828,3.0,0.7777777777777778,0.2222222222222222,24.64,15,0.8205882352941176,9.299999999999999,0.006198347107438016,17.0,1.37987012987013,0.5,47.31041379310344,1.3914827586206895,0.0,0.0,True,True,True,False,False,False,prime,True,False,True,below 35,11.0,15.0,0.7333333333333333,True,False,False,True
70,2017-04-02,32,CLE,1,IND,5,1.0,51,16.0,29.0,0.552,3.0,10.0,0.3,6.0,12.0,0.5,4.0,10.0,14.0,11.0,2.0,1.0,1.0,4.0,41.0,38.3,-1.0,0.5907780979827089,0.20689655172413793,0.2355460385438972,0.021413276231263382,11.0,0.7142857142857143,0.2857142857142857,31.28,15,0.9341463414634146,6.383333333333333,0.007134363852556481,41.0,1.3107416879795395,0.12195121951219512,37.06966666666668,0.904138211382114,3.0,3.0,True,False,True,False,True,False,prime,True,False,True,above 35,13.0,19.0,0.6842105263157895,True,True,False,True
71,2017-04-04,32,CLE,1,ORL,20,1.0,37,7.0,14.0,0.5,0.0,3.0,0.0,4.0,6.0,0.667,1.0,10.0,11.0,11.0,2.0,1.0,6.0,2.0,18.0,17.5,17.0,0.5341246290801186,0.2857142857142857,0.3249630723781388,0.17725258493353027,1.8333333333333333,0.9090909090909091,0.09090909090909091,21.64,15,0.9722222222222222,4.375,0.02040816326530612,3.0,0.8317929759704251,1.1111111111111112,22.46483783783784,1.2480465465465467,3.0,0.5,True,False,False,False,False,False,prime,False,False,True,below 20,7.0,11.0,0.6363636363636364,True,False,False,False
72,2017-04-05,32,CLE,0,BOS,23,1.0,38,14.0,22.0,0.636,1.0,4.0,0.25,7.0,7.0,1.0,2.0,8.0,10.0,6.0,1.0,2.0,3.0,3.0,36.0,32.4,32.0,0.7107601184600197,0.3181818181818182,0.17479970866715222,0.08739985433357611,2.0,0.8,0.2,26.08,15,0.8999999999999999,4.628571428571428,0.014462809917355372,12.0,1.3803680981595092,0.6388888888888888,41.89615789473684,1.16378216374269,3.0,1.0,True,False,True,False,True,True,prime,True,True,True,above 35,13.0,18.0,0.7222222222222222,True,False,True,False
73,2017-04-07,32,CLE,1,ATL,-14,1.0,41,12.0,15.0,0.8,1.0,2.0,0.5,2.0,6.0,0.33299999999999996,1.0,7.0,8.0,7.0,2.0,0.0,5.0,0.0,27.0,24.4,-15.0,0.7563025210084033,0.13333333333333333,0.23450586264656614,0.1675041876046901,1.4,0.875,0.125,21.64,15,0.9037037037037037,12.2,0.008888888888888889,5.4,1.2476894639556377,-0.5185185185185185,29.30780487804879,1.0854742547425478,2.0,0.4,False,True,True,False,True,False,prime,True,False,True,below 35,11.0,13.0,0.8461538461538461,True,False,False,False
74,2017-04-09,32,CLE,0,ATL,-1,1.0,46,11.0,21.0,0.524,1.0,3.0,0.33299999999999996,9.0,10.0,0.9,3.0,13.0,16.0,10.0,1.0,0.0,3.0,6.0,32.0,29.9,2.0,0.6213592233009708,0.42857142857142855,0.25806451612903225,0.07741935483870968,3.3333333333333335,0.8125,0.1875,25.4,15,0.934375,3.322222222222222,0.02040816326530612,10.666666666666666,1.2598425196850394,-0.03125,31.545086956521736,0.9857839673913042,1.0,0.3333333333333333,False,False,True,False,True,True,prime,True,False,True,below 35,10.0,18.0,0.5555555555555556,True,True,True,False
1,2017-10-17,32,CLE,1,BOS,3,1.0,41,12.0,19.0,0.632,1.0,5.0,0.2,4.0,4.0,1.0,1.0,15.0,16.0,9.0,0.0,2.0,4.0,3.0,29.0,28.2,0.0,0.6937799043062202,0.21052631578947367,0.26548672566371684,0.11799410029498525,2.25,0.9375,0.0625,23.76,15,0.9724137931034482,7.05,0.0110803324099723,7.25,1.2205387205387204,0.10344827586206896,33.63134146341465,1.159701429772919,2.0,0.5,True,False,True,False,True,True,prime,True,True,True,below 35,11.0,14.0,0.7857142857142857,True,False,False,False
2,2017-10-20,32,CLE,0,MIL,19,1.0,37,10.0,16.0,0.625,2.0,4.0,0.5,2.0,2.0,1.0,1.0,4.0,5.0,8.0,1.0,1.0,5.0,2.0,24.0,20.2,13.0,0.7079646017699115,0.125,0.2671118530884808,0.1669449081803005,1.6,0.8,0.2,20.88,15,0.8416666666666667,10.1,0.0078125,4.8,1.149425287356322,0.7916666666666666,26.644648648648648,1.1101936936936936,2.0,0.4,True,True,True,False,False,True,prime,True,False,True,below 35,8.0,12.0,0.6666666666666666,True,False,False,False
3,2017-10-21,32,CLE,1,ORL,-21,1.0,31,8.0,15.0,0.5329999999999999,1.0,3.0,0.33299999999999996,5.0,6.0,0.833,0.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,22.0,17.6,-31.0,0.6162464985994397,0.3333333333333333,0.09592326139088729,0.047961630695443645,2.0,1.0,0.0,18.64,15,0.8,3.5200000000000005,0.02222222222222222,22.0,1.1802575107296136,-0.9545454545454546,27.2971935483871,1.2407815249266863,2.0,2.0,False,False,True,False,False,True,prime,True,False,True,below 35,7.0,12.0,0.5833333333333334,True,False,True,True
4,2017-10-24,32,CLE,1,CHI,7,1.0,37,13.0,20.0,0.65,4.0,6.0,0.667,4.0,5.0,0.8,0.0,2.0,2.0,13.0,3.0,0.0,2.0,1.0,34.0,35.1,7.0,0.7597765363128491,0.2,0.34782608695652173,0.05351170568561873,6.5,1.0,0.0,24.2,15,1.0323529411764707,8.775,0.01,17.0,1.4049586776859504,0.20588235294117646,46.85824324324326,1.3781836248012722,3.0,1.5,True,True,True,False,False,True,prime,True,False,True,below 35,9.0,14.0,0.6428571428571429,True,False,False,True
5,2017-10-25,32,CLE,0,BRK,-5,1.0,41,12.0,20.0,0.6,1.0,2.0,0.5,4.0,8.0,0.5,1.0,9.0,10.0,13.0,0.0,4.0,8.0,1.0,29.0,25.1,-2.0,0.6092436974789915,0.2,0.29017857142857145,0.17857142857142858,1.625,0.9,0.1,30.52,15,0.8655172413793104,6.275,0.01,3.625,0.9501965923984272,-0.1724137931034483,29.43748780487806,1.0150857863751055,4.0,0.5,False,True,True,True,True,False,prime,False,True,True,below 35,11.0,18.0,0.6111111111111112,True,False,False,False
6,2017-10-28,32,CLE,0,NOP,-22,1.0,30,6.0,11.0,0.545,1.0,3.0,0.33299999999999996,5.0,6.0,0.833,0.0,3.0,3.0,8.0,0.0,0.0,4.0,3.0,18.0,13.6,-10.0,0.6498194945848376,0.45454545454545453,0.3094777562862669,0.15473887814313345,2.0,1.0,0.0,17.64,15,0.7555555555555555,2.7199999999999998,0.04132231404958678,4.5,1.0204081632653061,-1.2222222222222223,21.327600000000007,1.1848666666666672,0.0,0.0,False,False,True,False,False,True,prime,False,False,True,below 20,5.0,8.0,0.625,True,False,True,False
7,2017-10-29,32,CLE,1,NYK,-19,1.0,39,7.0,15.0,0.467,1.0,4.0,0.25,1.0,1.0,1.0,1.0,9.0,10.0,7.0,2.0,0.0,4.0,2.0,16.0,13.8,-17.0,0.5169628432956381,0.06666666666666667,0.2644003777148253,0.1510859301227573,1.75,0.9,0.1,18.439999999999998,15,0.8625,13.8,0.0044444444444444444,4.0,0.8676789587852496,-1.1875,16.887230769230772,1.0554519230769233,2.0,0.5,False,False,False,False,True,True,prime,False,False,True,below 20,6.0,11.0,0.5454545454545454,True,False,False,False
8,2017-11-01,32,CLE,1,IND,-17,1.0,37,14.0,22.0,0.636,1.0,5.0,0.2,4.0,5.0,0.8,1.0,5.0,6.0,11.0,2.0,1.0,8.0,1.0,33.0,27.0,-12.0,0.676923076923077,0.18181818181818182,0.25360230547550433,0.1844380403458213,1.375,0.8333333333333334,0.16666666666666666,31.2,15,0.8181818181818182,6.75,0.008264462809917356,4.125,1.0576923076923077,-0.5151515151515151,35.164108108108124,1.065579033579034,3.0,0.375,False,False,True,False,False,True,prime,False,False,True,below 35,13.0,17.0,0.7647058823529411,True,False,False,False
9,2017-11-03,32,CLE,0,WAS,8,1.0,42,23.0,34.0,0.6759999999999999,2.0,4.0,0.5,9.0,9.0,1.0,5.0,6.0,11.0,7.0,3.0,2.0,3.0,2.0,57.0,53.2,6.0,0.744611365120836,0.2647058823529412,0.14500258933195237,0.06214396685655101,2.3333333333333335,0.5454545454545454,0.45454545454545453,35.96,15,0.9333333333333333,5.911111111111111,0.007785467128027682,19.0,1.5850945494994437,0.14035087719298245,62.87909523809523,1.103142021720969,5.0,1.6666666666666667,True,True,True,True,True,True,prime,True,False,True,above 35,21.0,30.0,0.7,True,False,False,False
10,2017-11-05,32,CLE,1,ATL,-2,1.0,40,10.0,17.0,0.588,0.0,3.0,0.0,6.0,6.0,1.0,2.0,3.0,5.0,13.0,1.0,2.0,6.0,4.0,26.0,24.3,-4.0,0.654911838790932,0.35294117647058826,0.3346203346203346,0.15444015444015444,2.1666666666666665,0.6,0.4,23.64,15,0.9346153846153846,4.05,0.020761245674740487,4.333333333333333,1.0998307952622672,-0.07692307692307693,29.48352500000001,1.1339817307692313,3.0,0.5,False,False,True,False,True,True,prime,True,True,True,below 35,10.0,14.0,0.7142857142857143,True,True,True,False
11,2017-11-07,32,CLE,1,MIL,5,1.0,36,10.0,20.0,0.5,2.0,4.0,0.5,8.0,10.0,0.8,1.0,7.0,8.0,9.0,3.0,0.0,1.0,1.0,30.0,29.9,6.0,0.6060606060606061,0.4,0.2589928057553957,0.02877697841726619,9.0,0.875,0.125,24.4,15,0.9966666666666666,3.7375,0.02,30.0,1.2295081967213115,0.16666666666666666,40.28177777777778,1.342725925925926,3.0,3.0,True,True,False,False,False,True,prime,True,False,True,below 35,8.0,16.0,0.5,False,False,True,True
12,2017-11-09,32,CLE,0,HOU,-4,1.0,40,15.0,24.0,0.625,1.0,4.0,0.25,2.0,3.0,0.667,0.0,4.0,4.0,7.0,1.0,1.0,8.0,4.0,33.0,20.0,5.0,0.6489675516224188,0.08333333333333333,0.17316017316017318,0.19789734075448362,0.875,1.0,0.0,33.32,15,0.6060606060606061,10.0,0.003472222222222222,4.125,0.9903961584633854,-0.12121212121212122,23.901950000000006,0.7243015151515153,2.0,0.25,False,False,True,False,True,False,prime,False,False,False,below 35,14.0,20.0,0.7,True,True,False,False
13,2017-11-11,32,CLE,0,DAL,7,1.0,41,6.0,14.0,0.429,1.0,3.0,0.33299999999999996,6.0,8.0,0.75,1.0,10.0,11.0,4.0,0.0,1.0,6.0,3.0,19.0,10.8,5.0,0.5337078651685393,0.42857142857142855,0.14388489208633093,0.2158273381294964,0.6666666666666666,0.9090909090909091,0.09090909090909091,22.52,15,0.5684210526315789,1.8,0.030612244897959183,3.1666666666666665,0.8436944937833037,0.3684210526315789,11.800951219512202,0.6211026957638001,1.0,0.16666666666666666,True,False,False,False,True,True,prime,False,True,False,below 20,5.0,11.0,0.45454545454545453,False,False,True,False
14,2017-11-13,32,CLE,0,NYK,3,1.0,36,7.0,14.0,0.5,2.0,4.0,0.5,7.0,10.0,0.7,3.0,6.0,9.0,12.0,0.0,3.0,5.0,1.0,23.0,23.8,2.0,0.6133333333333333,0.5,0.3356643356643357,0.13986013986013987,2.4,0.6666666666666666,0.3333333333333333,20.4,15,1.0347826086956522,3.4,0.03571428571428571,4.6,1.1274509803921569,0.13043478260869565,31.97341666666667,1.3901485507246378,3.0,0.6,True,True,False,False,False,False,prime,True,True,True,below 35,5.0,10.0,0.5,False,False,True,False
15,2017-11-15,32,CLE,0,CHO,8,1.0,36,12.0,24.0,0.5,4.0,7.0,0.5710000000000001,3.0,3.0,1.0,2.0,4.0,6.0,8.0,2.0,1.0,3.0,4.0,31.0,25.3,1.0,0.6096361848574238,0.125,0.21962937542896363,0.08236101578586137,2.6666666666666665,0.6666666666666666,0.3333333333333333,26.32,15,0.8161290322580645,8.433333333333334,0.005208333333333333,10.333333333333334,1.1778115501519757,0.25806451612903225,34.42844444444445,1.1105949820788532,3.0,1.0,True,True,False,False,False,True,prime,True,False,True,below 35,8.0,17.0,0.47058823529411764,False,True,False,False
16,2017-11-17,32,CLE,1,LAC,5,1.0,46,17.0,26.0,0.654,4.0,9.0,0.444,1.0,5.0,0.2,1.0,13.0,14.0,6.0,0.0,0.0,6.0,0.0,39.0,28.8,1.0,0.6872246696035242,0.038461538461538464,0.14860681114551083,0.14860681114551083,1.0,0.9285714285714286,0.07142857142857142,33.2,15,0.7384615384615385,28.8,0.0014792899408284025,6.5,1.1746987951807228,0.1282051282051282,30.354999999999997,0.7783333333333332,0.0,0.0,True,True,True,False,True,False,prime,True,False,False,above 35,13.0,17.0,0.7647058823529411,True,False,False,False
17,2017-11-20,32,CLE,0,DET,28,1.0,27,7.0,14.0,0.5,3.0,5.0,0.6,1.0,1.0,1.0,0.0,2.0,2.0,8.0,1.0,1.0,0.0,2.0,18.0,18.1,21.0,0.6217616580310881,0.07142857142857142,0.3559510567296996,0.0,inf,1.0,0.0,14.44,15,1.0055555555555555,18.1,0.00510204081632653,0.0,1.2465373961218837,1.5555555555555556,33.137962962962966,1.8409979423868315,2.0,0.0,True,True,False,False,False,True,prime,True,False,True,below 20,4.0,9.0,0.4444444444444444,False,False,False,True
18,2017-11-22,32,CLE,1,BRK,10,1.0,33,11.0,17.0,0.647,4.0,7.0,0.5710000000000001,7.0,9.0,0.778,1.0,5.0,6.0,5.0,2.0,0.0,3.0,2.0,33.0,28.6,20.0,0.7755581668625148,0.4117647058823529,0.1707941929974381,0.10247651579846286,1.6666666666666667,0.8333333333333334,0.16666666666666666,22.96,15,0.8666666666666667,4.085714285714286,0.02422145328719723,11.0,1.4372822299651566,0.30303030303030304,42.4998787878788,1.287875114784206,2.0,0.6666666666666666,True,True,True,False,False,True,prime,True,False,True,below 35,7.0,10.0,0.7,True,False,True,False
19,2017-11-24,32,CLE,1,CHO,1,1.0,39,10.0,20.0,0.5,3.0,8.0,0.375,4.0,7.0,0.5710000000000001,1.0,15.0,16.0,13.0,0.0,3.0,3.0,2.0,27.0,28.4,-2.0,0.5787781350482315,0.2,0.33057851239669417,0.07628734901462174,4.333333333333333,0.9375,0.0625,25.08,15,1.0518518518518518,7.1,0.01,9.0,1.0765550239234452,0.037037037037037035,35.42833333333333,1.3121604938271603,3.0,1.0,True,False,False,False,True,False,prime,True,True,True,below 35,7.0,12.0,0.5833333333333334,True,False,False,False
20,2017-11-27,32,CLE,0,PHI,22,1.0,31,12.0,23.0,0.522,3.0,7.0,0.429,3.0,4.0,0.75,3.0,11.0,14.0,6.0,0.0,0.0,3.0,0.0,30.0,24.9,1.0,0.6024096385542169,0.13043478260869565,0.17699115044247787,0.08849557522123894,2.0,0.7857142857142857,0.21428571428571427,24.76,15,0.83,8.299999999999999,0.005671077504725897,10.0,1.2116316639741518,0.7333333333333333,38.75041935483872,1.2916806451612906,0.0,0.0,True,True,True,False,False,True,prime,True,False,True,below 35,9.0,16.0,0.5625,True,False,False,False
21,2017-11-28,32,CLE,1,MIA,11,1.0,28,10.0,16.0,0.625,1.0,3.0,0.33299999999999996,0.0,1.0,0.0,2.0,10.0,12.0,6.0,5.0,1.0,2.0,1.0,21.0,25.3,26.0,0.637329286798179,0.0,0.24514811031664963,0.08171603677221655,3.0,0.8333333333333334,0.16666666666666666,16.44,15,1.2047619047619047,0.0,0.0,10.5,1.2773722627737225,0.5238095238095238,45.45875,2.164702380952381,6.0,3.0,True,False,True,True,False,False,prime,True,False,True,below 35,9.0,13.0,0.6923076923076923,True,False,False,True
22,2017-11-30,32,CLE,0,ATL,7,1.0,37,8.0,11.0,0.727,3.0,6.0,0.5,5.0,7.0,0.7140000000000001,1.0,5.0,6.0,12.0,2.0,2.0,3.0,3.0,24.0,28.5,10.0,0.837696335078534,0.45454545454545453,0.4092071611253197,0.10230179028132992,4.0,0.8333333333333334,0.16666666666666666,16.08,15,1.1875,5.7,0.04132231404958678,8.0,1.492537313432836,0.2916666666666667,38.400918918918926,1.6000382882882886,4.0,1.3333333333333333,True,True,True,True,False,False,prime,True,False,True,below 35,5.0,5.0,1.0,True,False,True,False
23,2017-12-02,32,CLE,1,MEM,5,1.0,39,13.0,22.0,0.591,0.0,3.0,0.0,8.0,8.0,1.0,0.0,2.0,2.0,12.0,0.0,1.0,5.0,1.0,34.0,28.1,-5.0,0.6589147286821705,0.36363636363636365,0.28037383177570097,0.11682242990654207,2.4,1.0,0.0,30.52,15,0.8264705882352942,3.5125,0.01652892561983471,6.8,1.1140235910878113,0.14705882352941177,34.280743589743594,1.0082571644042233,1.0,0.2,True,False,True,False,True,True,prime,True,True,True,below 35,13.0,19.0,0.6842105263157895,True,False,True,False
24,2017-12-04,32,CLE,0,CHI,22,1.0,34,9.0,15.0,0.6,2.0,4.0,0.5,3.0,4.0,0.75,0.0,7.0,7.0,6.0,2.0,0.0,2.0,1.0,23.0,21.6,27.0,0.6804733727810651,0.2,0.24096385542168677,0.08032128514056225,3.0,1.0,0.0,18.76,15,0.9391304347826087,7.2,0.013333333333333334,11.5,1.2260127931769722,0.9565217391304348,31.054264705882353,1.350185421994885,2.0,1.0,True,True,True,False,False,True,prime,True,False,True,below 35,7.0,11.0,0.6363636363636364,True,False,False,True
25,2017-12-06,32,CLE,1,SAC,6,1.0,41,12.0,18.0,0.667,5.0,8.0,0.625,3.0,6.0,0.5,2.0,9.0,11.0,9.0,3.0,2.0,7.0,0.0,32.0,30.8,2.0,0.7673860911270983,0.16666666666666666,0.24423337856173677,0.18995929443690637,1.2857142857142858,0.8181818181818182,0.18181818181818182,25.64,15,0.9625,10.266666666666667,0.009259259259259259,4.571428571428571,1.24804992199688,0.1875,37.08426829268293,1.1588833841463415,5.0,0.7142857142857143,True,True,True,True,True,False,prime,True,False,True,below 35,7.0,10.0,0.7,True,False,False,False
